股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
8404,2019-12-17,2019-12-24,40.8,42.2,3.43,5,未達標
1459,2019-12-18,2019-12-25,6.95,7.48,7.63,5,未達標
1609,2019-12-18,2019-12-25,10.75,11.05,2.79,5,未達標
2062,2019-12-18,2019-12-25,27.45,27.25,-0.73,5,未達標
2465,2019-12-18,2019-12-25,11.1,11.2,0.9,5,未達標
4155,2019-12-18,2019-12-25,33.2,34.2,3.01,5,未達標
5007,2019-12-18,2019-12-25,51.2,51.0,-0.39,5,未達標
9919,2019-12-18,2019-12-25,10.35,10.05,-2.9,5,未達標
00677U,2019-12-19,2019-12-25,2.97,2.8,-5.72,4,失敗
1522,2019-12-19,2019-12-26,29.1,29.35,0.86,5,未達標
8016,2019-12-20,2019-12-27,173.0,170.5,-1.45,5,未達標
1413,2019-12-23,2019-12-30,9.56,9.5,-0.63,5,未達標
1464,2019-12-23,2019-12-30,26.45,26.0,-1.7,5,未達標
1532,2019-12-23,2019-12-30,31.35,31.25,-0.32,5,未達標
2329,2019-12-23,2019-12-30,15.25,14.85,-2.62,5,未達標
3419,2019-12-23,2019-12-30,18.15,18.05,-0.55,5,未達標
6177,2019-12-24,2019-12-31,28.15,28.65,1.78,5,未達標
8478,2019-12-24,2019-12-31,44.5,44.05,-1.01,5,未達標
1522,2019-12-25,2020-01-02,29.65,29.1,-1.85,5,未達標
2034,2019-12-25,2020-01-02,25.9,26.0,0.39,5,未達標
2302,2019-12-25,2020-01-02,7.88,8.11,2.92,5,未達標
2360,2019-12-25,2020-01-02,137.5,146.0,6.18,5,未達標
2455,2019-12-25,2020-01-02,114.5,123.0,7.42,5,未達標
2547,2019-12-25,2020-01-02,11.5,11.6,0.87,5,未達標
5534,2019-12-25,2020-01-02,82.0,82.3,0.37,5,未達標
1592,2019-12-26,2020-01-03,16.45,16.8,2.13,5,未達標
1730,2019-12-26,2020-01-03,70.5,72.7,3.12,5,未達標
2010,2019-12-26,2020-01-03,10.2,10.2,0.0,5,未達標
2059,2019-12-26,2020-01-03,354.0,353.0,-0.28,5,未達標
2903,2019-12-26,2020-01-03,25.55,25.85,1.17,5,未達標
3011,2019-12-26,2020-01-03,6.49,6.66,2.62,5,未達標
1323,2019-12-27,2020-01-06,34.0,34.0,0.0,5,未達標
2107,2019-12-27,2020-01-06,19.05,18.75,-1.57,5,未達標
2412,2019-12-27,2020-01-06,111.5,110.0,-1.35,5,未達標
2461,2019-12-27,2020-01-06,18.9,18.35,-2.91,5,未達標
2543,2019-12-27,2020-01-06,7.46,7.24,-2.95,5,未達標
2617,2019-12-27,2020-01-06,17.8,17.75,-0.28,5,未達標
2850,2019-12-27,2020-01-06,38.8,38.65,-0.39,5,未達標
3356,2019-12-27,2020-01-06,30.05,29.25,-2.66,5,未達標
3419,2019-12-27,2020-01-06,18.1,17.7,-2.21,5,未達標
6442,2019-12-27,2020-01-06,37.0,37.5,1.35,5,未達標
8016,2019-12-27,2020-01-06,170.5,165.0,-3.23,5,未達標
3229,2019-12-30,2020-01-07,12.6,12.75,1.19,5,未達標
6674,2019-12-30,2020-01-07,29.2,28.2,-3.42,5,未達標
00632R,2019-12-31,2020-01-08,9.99,10.15,1.6,5,未達標
00664R,2019-12-31,2020-01-08,11.38,11.57,1.67,5,未達標
00676R,2019-12-31,2020-01-08,6.17,6.27,1.62,5,未達標
01010T,2019-12-31,2020-01-08,10.25,10.26,0.1,5,未達標
1101B,2019-12-31,2020-01-08,53.9,53.8,-0.19,5,未達標
1730,2019-12-31,2020-01-08,73.2,71.6,-2.19,5,未達標
2239,2019-12-31,2020-01-08,95.9,93.1,-2.92,5,未達標
6283,2019-12-31,2020-01-08,30.9,29.3,-5.18,5,失敗
8070,2019-12-31,2020-01-08,178.5,170.5,-4.48,5,未達標
9919,2019-12-31,2020-01-08,11.05,10.9,-1.36,5,未達標
1432,2020-01-02,2020-01-09,6.85,6.8,-0.73,5,未達標
1727,2020-01-02,2020-01-09,11.85,11.9,0.42,5,未達標
2489,2020-01-02,2020-01-09,11.0,10.65,-3.18,5,未達標
2845,2020-01-02,2020-01-09,12.0,12.0,0.0,5,未達標
6213,2020-01-02,2020-01-08,136.5,126.0,-7.69,4,失敗
9935,2020-01-02,2020-01-07,41.45,38.8,-6.39,3,失敗
1558,2020-01-03,2020-01-10,133.5,132.0,-1.12,5,未達標
00688L,2020-01-06,2020-01-13,24.77,24.27,-2.02,5,未達標
6674,2020-01-06,2020-01-13,29.1,29.0,-0.34,5,未達標
1416,2020-01-07,2020-01-14,13.5,13.35,-1.11,5,未達標
00671R,2020-01-08,2020-01-15,10.87,10.58,-2.67,5,未達標
1463,2020-01-08,2020-01-15,13.15,13.1,-0.38,5,未達標
00673R,2020-01-09,2020-01-16,13.37,13.75,2.84,5,未達標
2618,2020-01-09,2020-01-16,13.8,13.6,-1.45,5,未達標
2903,2020-01-09,2020-01-16,25.55,25.4,-0.59,5,未達標
3443,2020-01-09,2020-01-16,247.0,255.0,3.24,5,未達標
3545,2020-01-09,2020-01-16,24.85,26.7,7.44,5,未達標
5215,2020-01-09,2020-01-16,63.6,64.7,1.73,5,未達標
8464,2020-01-09,2020-01-16,275.5,281.5,2.18,5,未達標
8499,2020-01-09,2020-01-16,106.0,109.5,3.3,5,未達標
1232,2020-01-10,2020-01-17,121.0,122.5,1.24,5,未達標
2239,2020-01-10,2020-01-17,94.2,94.8,0.64,5,未達標
2427,2020-01-10,2020-01-17,10.75,11.1,3.26,5,未達標
2493,2020-01-10,2020-01-17,27.9,27.85,-0.18,5,未達標
2542,2020-01-10,2020-01-17,46.25,46.85,1.3,5,未達標
3037,2020-01-10,2020-01-17,42.4,43.25,2.0,5,未達標
3550,2020-01-10,2020-01-17,14.6,14.65,0.34,5,未達標
4551,2020-01-10,2020-01-17,177.5,192.0,8.17,5,未達標
4725,2020-01-10,2020-01-17,12.35,12.05,-2.43,5,未達標
3296,2020-01-13,2020-01-20,14.75,14.9,1.02,5,未達標
8473,2020-01-13,2020-01-20,49.1,49.25,0.31,5,未達標
00669R,2020-01-15,2020-01-31,11.3,11.28,-0.18,5,未達標
3058,2020-01-16,2020-02-03,7.07,6.74,-4.67,5,未達標
1413,2020-01-17,2020-01-30,9.35,8.85,-5.35,2,失敗
4526,2020-01-17,2020-02-03,16.95,15.65,-7.67,4,失敗
1720,2020-01-20,2020-02-05,33.75,34.2,1.33,5,未達標
2059,2020-01-20,2020-02-05,360.0,359.0,-0.28,5,未達標
2637,2020-01-20,2020-02-03,29.3,27.8,-5.12,3,失敗
2727,2020-01-20,2020-01-30,78.4,70.6,-9.95,1,失敗
2915,2020-01-20,2020-01-30,72.1,68.0,-5.69,1,失敗
3189,2020-01-20,2020-01-30,50.6,45.55,-9.98,1,失敗
3356,2020-01-20,2020-01-30,28.9,26.05,-9.86,1,失敗
4108,2020-01-20,2020-02-05,17.75,18.05,1.69,5,未達標
4142,2020-01-20,2020-02-05,25.15,25.7,2.19,5,未達標
8070,2020-01-20,2020-01-30,175.0,163.0,-6.86,1,失敗
00648R,2020-01-30,2020-02-06,10.93,10.61,-2.93,5,未達標
00651R,2020-01-30,2020-02-06,8.42,8.2,-2.61,5,未達標
00669R,2020-01-30,2020-02-06,11.41,11.06,-3.07,5,未達標
00677U,2020-01-30,2020-01-31,2.88,2.72,-5.56,1,失敗
9917,2020-01-31,2020-02-07,88.8,88.8,0.0,5,未達標
2029,2020-02-04,2020-02-11,19.5,19.5,0.0,5,未達標
5471,2020-02-04,2020-02-11,33.6,33.75,0.45,5,未達標
4108,2020-02-05,2020-02-12,18.05,17.25,-4.43,5,未達標
2356,2020-02-07,2020-02-14,23.05,23.05,0.0,5,未達標
8215,2020-02-11,2020-02-18,18.15,18.95,4.41,5,未達標
00713,2020-02-12,2020-02-19,31.77,32.13,1.13,5,未達標
1341,2020-02-12,2020-02-19,60.0,59.8,-0.33,5,未達標
2023,2020-02-12,2020-02-19,9.2,9.22,0.22,5,未達標
2029,2020-02-12,2020-02-19,19.5,19.6,0.51,5,未達標
2313,2020-02-12,2020-02-19,44.6,42.85,-3.92,5,未達標
2455,2020-02-12,2020-02-17,115.0,107.5,-6.52,3,失敗
2881,2020-02-12,2020-02-19,46.35,46.35,0.0,5,未達標
2911,2020-02-12,2020-02-19,7.41,7.53,1.62,5,未達標
3454,2020-02-12,2020-02-19,87.1,92.2,5.86,5,未達標
3528,2020-02-12,2020-02-19,37.8,37.9,0.26,5,未達標
3711,2020-02-12,2020-02-19,77.5,76.4,-1.42,5,未達標
4564,2020-02-12,2020-02-19,37.05,36.75,-0.81,5,未達標
4725,2020-02-12,2020-02-19,12.0,11.4,-5.0,5,未達標
6213,2020-02-12,2020-02-19,140.0,135.5,-3.21,5,未達標
8016,2020-02-12,2020-02-19,166.5,162.0,-2.7,5,未達標
8046,2020-02-12,2020-02-19,47.0,48.55,3.3,5,未達標
0055,2020-02-13,2020-02-20,19.01,19.28,1.42,5,未達標
00850,2020-02-13,2020-02-20,23.09,22.94,-0.65,5,未達標
1402,2020-02-13,2020-02-20,28.9,28.9,0.0,5,未達標
1437,2020-02-13,2020-02-20,22.75,22.9,0.66,5,未達標
1560,2020-02-13,2020-02-20,63.8,63.2,-0.94,5,未達標
1737,2020-02-13,2020-02-20,32.15,32.25,0.31,5,未達標
2206,2020-02-13,2020-02-20,20.75,20.85,0.48,5,未達標
2328,2020-02-13,2020-02-20,20.7,20.7,0.0,5,未達標
2349,2020-02-13,2020-02-20,5.99,5.94,-0.83,5,未達標
2385,2020-02-13,2020-02-20,86.7,85.6,-1.27,5,未達標
2397,2020-02-13,2020-02-20,81.6,80.7,-1.1,5,未達標
2547,2020-02-13,2020-02-20,10.45,10.5,0.48,5,未達標
2614,2020-02-13,2020-02-18,10.65,12.65,18.78,3,勝利
2618,2020-02-13,2020-02-20,12.7,12.55,-1.18,5,未達標
2887,2020-02-13,2020-02-20,14.45,14.65,1.38,5,未達標
2903,2020-02-13,2020-02-20,25.1,24.35,-2.99,5,未達標
3044,2020-02-13,2020-02-20,119.0,118.0,-0.84,5,未達標
5388,2020-02-13,2020-02-20,75.7,77.1,1.85,5,未達標
5876,2020-02-13,2020-02-20,51.6,51.9,0.58,5,未達標
6024,2020-02-13,2020-02-20,42.85,43.6,1.75,5,未達標
6277,2020-02-13,2020-02-20,85.1,85.4,0.35,5,未達標
8070,2020-02-13,2020-02-20,165.5,168.5,1.81,5,未達標
8114,2020-02-13,2020-02-20,102.5,100.5,-1.95,5,未達標
9958,2020-02-13,2020-02-20,68.7,72.6,5.68,5,未達標
2912,2020-02-14,2020-02-21,306.0,304.0,-0.65,5,未達標
4994,2020-02-14,2020-02-21,80.2,77.5,-3.37,5,未達標
6243,2020-02-14,2020-02-21,9.78,9.51,-2.76,5,未達標
8478,2020-02-14,2020-02-21,42.25,41.8,-1.07,5,未達標
00633L,2020-02-17,2020-02-24,44.5,45.0,1.12,5,未達標
00636,2020-02-17,2020-02-24,21.14,21.34,0.95,5,未達標
00637L,2020-02-17,2020-02-24,17.11,17.23,0.7,5,未達標
00655L,2020-02-17,2020-02-24,32.36,32.38,0.06,5,未達標
00693U,2020-02-17,2020-02-24,14.66,14.47,-1.3,5,未達標
2028,2020-02-17,2020-02-24,9.56,9.21,-3.66,5,未達標
2356,2020-02-17,2020-02-24,23.0,22.95,-0.22,5,未達標
6698,2020-02-17,2020-02-24,73.6,69.1,-6.11,5,失敗
00677U,2020-02-18,2020-02-24,2.55,2.97,16.47,4,勝利
1310,2020-02-18,2020-02-25,18.65,18.4,-1.34,5,未達標
1463,2020-02-18,2020-02-25,12.75,12.75,0.0,5,未達標
2002,2020-02-18,2020-02-25,23.45,22.95,-2.13,5,未達標
2015,2020-02-18,2020-02-25,53.8,53.8,0.0,5,未達標
2484,2020-02-18,2020-02-25,18.8,18.75,-0.27,5,未達標
3591,2020-02-18,2020-02-25,12.2,11.45,-6.15,5,失敗
3712,2020-02-18,2020-02-25,17.1,16.4,-4.09,5,未達標
6456,2020-02-18,2020-02-25,103.0,103.0,0.0,5,未達標
1304,2020-02-19,2020-02-26,12.45,12.15,-2.41,5,未達標
1305,2020-02-19,2020-02-26,19.35,19.35,0.0,5,未達標
1455,2020-02-19,2020-02-26,7.3,7.02,-3.84,5,未達標
1539,2020-02-19,2020-02-26,19.05,18.7,-1.84,5,未達標
1540,2020-02-19,2020-02-26,18.35,18.05,-1.63,5,未達標
1711,2020-02-19,2020-02-26,15.35,15.1,-1.63,5,未達標
1718,2020-02-19,2020-02-26,7.71,7.52,-2.46,5,未達標
1906,2020-02-19,2020-02-26,13.25,14.7,10.94,5,勝利
2007,2020-02-19,2020-02-26,3.91,4.01,2.56,5,未達標
2102,2020-02-19,2020-02-26,12.0,11.75,-2.08,5,未達標
2302,2020-02-19,2020-02-26,7.2,7.05,-2.08,5,未達標
2399,2020-02-19,2020-02-25,10.95,10.4,-5.02,4,失敗
2415,2020-02-19,2020-02-26,17.65,17.5,-0.85,5,未達標
2603,2020-02-19,2020-02-26,11.95,11.6,-2.93,5,未達標
2607,2020-02-19,2020-02-26,13.85,13.65,-1.44,5,未達標
2613,2020-02-19,2020-02-26,12.85,12.5,-2.72,5,未達標
2841,2020-02-19,2020-02-26,7.62,7.45,-2.23,5,未達標
3013,2020-02-19,2020-02-26,12.4,12.0,-3.23,5,未達標
3694,2020-02-19,2020-02-21,16.25,18.2,12.0,2,勝利
4426,2020-02-19,2020-02-26,40.4,38.8,-3.96,5,未達標
4930,2020-02-19,2020-02-26,10.4,10.25,-1.44,5,未達標
5531,2020-02-19,2020-02-26,9.56,9.26,-3.14,5,未達標
6215,2020-02-19,2020-02-26,14.0,14.55,3.93,5,未達標
8201,2020-02-19,2020-02-26,9.28,9.17,-1.19,5,未達標
8367,2020-02-19,2020-02-26,25.8,25.4,-1.55,5,未達標
00652,2020-02-20,2020-02-27,23.79,22.8,-4.16,5,未達標
00653L,2020-02-20,2020-02-26,29.48,27.64,-6.24,4,失敗
1104,2020-02-20,2020-02-27,18.1,17.75,-1.93,5,未達標
1309,2020-02-20,2020-02-27,9.66,9.35,-3.21,5,未達標
1447,2020-02-20,2020-02-27,6.74,6.52,-3.26,5,未達標
1582,2020-02-20,2020-02-27,88.6,85.4,-3.61,5,未達標
1733,2020-02-20,2020-02-27,25.2,24.55,-2.58,5,未達標
2103,2020-02-20,2020-02-27,22.3,21.45,-3.81,5,未達標
2107,2020-02-20,2020-02-27,18.55,18.5,-0.27,5,未達標
2344,2020-02-20,2020-02-27,17.15,16.0,-6.71,5,失敗
2401,2020-02-20,2020-02-27,11.95,11.0,-7.95,5,失敗
2402,2020-02-20,2020-02-27,15.3,14.55,-4.9,5,未達標
2405,2020-02-20,2020-02-26,10.9,10.35,-5.05,4,失敗
2476,2020-02-20,2020-02-27,22.35,21.85,-2.24,5,未達標
2488,2020-02-20,2020-02-27,30.35,30.95,1.98,5,未達標
2509,2020-02-20,2020-02-24,22.7,21.5,-5.29,2,失敗
2520,2020-02-20,2020-02-25,27.6,25.9,-6.16,3,失敗
2538,2020-02-20,2020-02-27,11.7,11.2,-4.27,5,未達標
2630,2020-02-20,2020-02-27,18.0,17.85,-0.83,5,未達標
2908,2020-02-20,2020-02-27,20.35,20.15,-0.98,5,未達標
3057,2020-02-20,2020-02-27,6.39,6.28,-1.72,5,未達標
3305,2020-02-20,2020-02-27,22.95,22.0,-4.14,5,未達標
3605,2020-02-20,2020-02-27,27.4,25.2,-8.03,5,失敗
4137,2020-02-20,2020-02-27,198.0,186.5,-5.81,5,失敗
4164,2020-02-20,2020-02-27,36.95,36.2,-2.03,5,未達標
4190,2020-02-20,2020-02-27,92.6,88.5,-4.43,5,未達標
4439,2020-02-20,2020-02-25,163.0,154.5,-5.21,3,失敗
5706,2020-02-20,2020-02-27,36.4,35.0,-3.85,5,未達標
6128,2020-02-20,2020-02-27,29.65,29.0,-2.19,5,未達標
6558,2020-02-20,2020-02-27,58.7,53.4,-9.03,5,失敗
6605,2020-02-20,2020-02-27,55.6,52.6,-5.4,5,失敗
9914,2020-02-20,2020-02-26,166.0,156.5,-5.72,4,失敗
9924,2020-02-20,2020-02-27,41.85,40.9,-2.27,5,未達標
9955,2020-02-20,2020-02-27,18.95,19.3,1.85,5,未達標
1525,2020-02-21,2020-03-02,50.0,48.85,-2.3,5,未達標
1537,2020-02-21,2020-03-02,150.0,147.0,-2.0,5,未達標
2324,2020-02-21,2020-03-02,18.45,18.1,-1.9,5,未達標
2489,2020-02-21,2020-02-27,9.73,9.23,-5.14,4,失敗
2929,2020-02-21,2020-03-02,77.9,76.5,-1.8,5,未達標
3494,2020-02-21,2020-03-02,4.44,4.22,-4.95,5,未達標
6491,2020-02-21,2020-03-02,150.0,137.0,-8.67,5,失敗
6674,2020-02-21,2020-02-27,27.65,26.1,-5.61,4,失敗
8467,2020-02-21,2020-03-02,53.4,49.95,-6.46,5,失敗
6579,2020-02-25,2020-03-04,70.6,70.4,-0.28,5,未達標
1531,2020-02-26,2020-03-05,14.35,13.9,-3.14,5,未達標
1605,2020-02-26,2020-03-05,14.2,14.2,0.0,5,未達標
2516,2020-02-26,2020-03-05,5.68,5.58,-1.76,5,未達標
3027,2020-02-26,2020-03-05,8.01,7.9,-1.37,5,未達標
5533,2020-02-26,2020-03-05,15.8,15.65,-0.95,5,未達標
8367,2020-02-26,2020-03-05,25.4,25.05,-1.38,5,未達標
2107,2020-02-27,2020-03-06,18.5,18.4,-0.54,5,未達標
1605,2020-03-02,2020-03-09,14.05,13.6,-3.2,5,未達標
00701,2020-03-03,2020-03-10,21.36,20.82,-2.53,5,未達標
1220,2020-03-03,2020-03-10,10.45,10.35,-0.96,5,未達標
2354,2020-03-03,2020-03-10,59.2,58.1,-1.86,5,未達標
2368,2020-03-03,2020-03-06,17.05,20.1,17.89,3,勝利
2421,2020-03-03,2020-03-09,41.4,38.8,-6.28,4,失敗
2436,2020-03-03,2020-03-06,22.4,24.85,10.94,3,勝利
3059,2020-03-03,2020-03-10,20.65,19.9,-3.63,5,未達標
3432,2020-03-03,2020-03-10,12.0,11.4,-5.0,5,未達標
3712,2020-03-03,2020-03-09,16.4,15.35,-6.4,4,失敗
4137,2020-03-03,2020-03-09,189.0,173.0,-8.47,4,失敗
5340,2020-03-03,2020-03-09,40.9,37.3,-8.8,4,失敗
6525,2020-03-03,2020-03-10,58.2,56.7,-2.58,5,未達標
6535,2020-03-03,2020-03-10,33.15,31.85,-3.92,5,未達標
8021,2020-03-03,2020-03-09,20.75,19.65,-5.3,4,失敗
8150,2020-03-03,2020-03-10,30.0,32.5,8.33,5,未達標
1341,2020-03-04,2020-03-11,59.7,59.6,-0.17,5,未達標
2483,2020-03-04,2020-03-11,20.0,19.9,-0.5,5,未達標
2603,2020-03-04,2020-03-11,11.55,11.55,0.0,5,未達標
4160,2020-03-04,2020-03-05,30.0,28.5,-5.0,1,失敗
4999,2020-03-04,2020-03-11,39.35,38.4,-2.41,5,未達標
1337,2020-03-05,2020-03-10,5.08,4.48,-11.81,3,失敗
1723,2020-03-05,2020-03-10,117.5,110.0,-6.38,3,失敗
1808,2020-03-05,2020-03-12,59.7,56.8,-4.86,5,未達標
2520,2020-03-05,2020-03-09,26.25,24.3,-7.43,2,失敗
3128,2020-03-05,2020-03-06,13.4,12.6,-5.97,1,失敗
5519,2020-03-05,2020-03-10,14.15,13.4,-5.3,3,失敗
5525,2020-03-05,2020-03-12,20.75,19.9,-4.1,5,未達標
6265,2020-03-05,2020-03-12,6.84,6.35,-7.16,5,失敗
6442,2020-03-06,2020-03-13,37.2,36.6,-1.61,5,未達標
6496,2020-03-06,2020-03-12,35.6,32.2,-9.55,4,失敗
1612,2020-03-10,2020-03-13,10.3,9.39,-8.83,3,失敗
2314,2020-03-10,2020-03-12,21.25,18.7,-12.0,2,失敗
2439,2020-03-10,2020-03-12,142.0,128.5,-9.51,2,失敗
5007,2020-03-10,2020-03-16,50.0,46.95,-6.1,4,失敗
2383,2020-03-11,2020-03-12,125.5,115.5,-7.97,1,失敗
2387,2020-03-11,2020-03-12,35.45,32.5,-8.32,1,失敗
3615,2020-03-11,2020-03-12,13.85,13.1,-5.42,1,失敗
6573,2020-03-11,2020-03-13,20.2,18.1,-10.4,2,失敗
9924,2020-03-11,2020-03-13,40.8,38.7,-5.15,2,失敗
2545,2020-03-12,2020-03-16,33.0,30.3,-8.18,2,失敗
3642,2020-03-13,2020-03-16,17.9,16.85,-5.87,1,失敗
00689R,2020-03-19,2020-03-23,14.67,13.46,-8.25,2,失敗
2425,2020-03-24,2020-03-31,25.5,26.65,4.51,5,未達標
2524,2020-03-24,2020-03-31,29.65,30.35,2.36,5,未達標
2539,2020-03-24,2020-03-31,30.5,30.9,1.31,5,未達標
00645,2020-03-25,2020-04-01,18.11,18.06,-0.28,5,未達標
2028,2020-03-25,2020-04-01,9.1,9.47,4.07,5,未達標
4306,2020-03-26,2020-04-06,9.83,9.93,1.02,5,未達標
2390,2020-03-27,2020-04-01,7.38,7.0,-5.15,3,失敗
3176,2020-03-27,2020-04-01,50.6,47.8,-5.53,3,失敗
3325,2020-03-30,2020-04-08,9.44,9.76,3.39,5,未達標
4568,2020-03-30,2020-04-08,45.5,48.95,7.58,5,未達標
6140,2020-03-30,2020-04-08,9.6,9.19,-4.27,5,未達標
1310,2020-03-31,2020-04-09,13.7,14.85,8.39,5,未達標
1436,2020-03-31,2020-04-09,36.4,36.75,0.96,5,未達標
3287,2020-03-31,2020-04-07,6.15,6.86,11.54,3,勝利
5203,2020-03-31,2020-04-09,101.0,104.0,2.97,5,未達標
6499,2020-03-31,2020-04-09,43.15,46.0,6.6,5,未達標
1216,2020-04-01,2020-04-10,65.1,69.0,5.99,5,未達標
1616,2020-04-01,2020-04-10,3.7,4.06,9.73,5,未達標
1708,2020-04-01,2020-04-10,21.65,22.45,3.7,5,未達標
1789,2020-04-01,2020-04-10,27.0,29.0,7.41,5,未達標
2038,2020-04-01,2020-04-10,5.15,5.48,6.41,5,未達標
2049,2020-04-01,2020-04-07,202.5,224.0,10.62,2,勝利
2450,2020-04-01,2020-04-10,26.4,27.7,4.92,5,未達標
2498,2020-04-01,2020-04-10,28.9,30.4,5.19,5,未達標
2637,2020-04-01,2020-04-10,21.9,23.15,5.71,5,未達標
2867,2020-04-01,2020-04-10,8.66,9.43,8.89,5,未達標
2881A,2020-04-01,2020-04-10,62.2,62.4,0.32,5,未達標
3057,2020-04-01,2020-04-07,4.31,4.82,11.83,2,勝利
3058,2020-04-01,2020-04-10,5.25,5.79,10.29,5,勝利
3294,2020-04-01,2020-04-10,11.3,12.1,7.08,5,未達標
3450,2020-04-01,2020-04-10,60.7,65.4,7.74,5,未達標
3481,2020-04-01,2020-04-10,5.75,6.09,5.91,5,未達標
3504,2020-04-01,2020-04-07,45.7,51.8,13.35,2,勝利
3530,2020-04-01,2020-04-07,77.8,86.8,11.57,2,勝利
3646,2020-04-01,2020-04-10,13.05,13.05,0.0,5,未達標
3666,2020-04-01,2020-04-07,12.65,14.2,12.25,2,勝利
3685,2020-04-01,2020-04-10,15.85,16.7,5.36,5,未達標
4188,2020-04-01,2020-04-10,13.0,14.05,8.08,5,未達標
4523,2020-04-01,2020-04-10,18.35,18.3,-0.27,5,未達標
4528,2020-04-01,2020-04-09,32.05,36.1,12.64,4,勝利
4532,2020-04-01,2020-04-10,15.25,16.2,6.23,5,未達標
4554,2020-04-01,2020-04-08,12.95,14.45,11.58,3,勝利
4763,2020-04-01,2020-04-10,96.5,103.0,6.74,5,未達標
4979,2020-04-01,2020-04-08,12.3,14.45,17.48,3,勝利
5309,2020-04-01,2020-04-07,11.85,14.3,20.68,2,勝利
5371,2020-04-01,2020-04-10,28.7,31.0,8.01,5,未達標
5403,2020-04-01,2020-04-10,41.0,42.7,4.15,5,未達標
6146,2020-04-01,2020-04-10,165.0,171.0,3.64,5,未達標
6202,2020-04-01,2020-04-10,61.0,63.9,4.75,5,未達標
6243,2020-04-01,2020-04-09,6.08,7.29,19.9,4,勝利
6560,2020-04-01,2020-04-10,26.5,27.8,4.91,5,未達標
6569,2020-04-01,2020-04-10,164.5,167.0,1.52,5,未達標
6603,2020-04-01,2020-04-10,8.6,8.72,1.4,5,未達標
6690,2020-04-01,2020-04-06,115.0,126.5,10.0,1,勝利
8403,2020-04-01,2020-04-10,29.3,30.9,5.46,5,未達標
8440,2020-04-01,2020-04-10,11.7,12.3,5.13,5,未達標
0061,2020-04-06,2020-04-13,16.84,16.98,0.83,5,未達標
006207,2020-04-06,2020-04-13,21.83,21.92,0.41,5,未達標
00639,2020-04-06,2020-04-13,10.7,10.71,0.09,5,未達標
00739,2020-04-06,2020-04-13,19.9,19.98,0.4,5,未達標
1336,2020-04-06,2020-04-13,13.65,13.75,0.73,5,未達標
1906,2020-04-06,2020-04-13,11.2,11.65,4.02,5,未達標
2002,2020-04-06,2020-04-13,19.25,19.55,1.56,5,未達標
2448,2020-04-06,2020-04-13,28.55,29.65,3.85,5,未達標
2641,2020-04-06,2020-04-13,5.05,5.45,7.92,5,未達標
3014,2020-04-06,2020-04-13,40.7,43.85,7.74,5,未達標
3094,2020-04-06,2020-04-13,15.7,16.3,3.82,5,未達標
3167,2020-04-06,2020-04-13,33.3,35.9,7.81,5,未達標
3226,2020-04-06,2020-04-13,48.45,50.5,4.23,5,未達標
3260,2020-04-06,2020-04-09,46.6,51.5,10.52,3,勝利
3416,2020-04-06,2020-04-13,50.4,50.9,0.99,5,未達標
3454,2020-04-06,2020-04-13,63.9,67.3,5.32,5,未達標
4128,2020-04-06,2020-04-13,12.8,13.4,4.69,5,未達標
4167,2020-04-06,2020-04-13,23.4,22.8,-2.56,5,未達標
4513,2020-04-06,2020-04-13,6.31,6.6,4.6,5,未達標
4526,2020-04-06,2020-04-08,10.8,12.1,12.04,2,勝利
5251,2020-04-06,2020-04-13,8.28,9.0,8.7,5,未達標
5487,2020-04-06,2020-04-13,28.15,29.95,6.39,5,未達標
5536,2020-04-06,2020-04-13,175.5,178.5,1.71,5,未達標
6164,2020-04-06,2020-04-13,4.9,5.27,7.55,5,未達標
6576,2020-04-06,2020-04-13,39.6,42.55,7.45,5,未達標
8024,2020-04-06,2020-04-13,7.17,7.7,7.39,5,未達標
8478,2020-04-06,2020-04-09,26.5,30.9,16.6,3,勝利
1584,2020-04-07,2020-04-14,7.34,7.84,6.81,5,未達標
1589,2020-04-07,2020-04-14,51.2,53.4,4.3,5,未達標
1721,2020-04-07,2020-04-14,8.55,9.35,9.36,5,未達標
2023,2020-04-07,2020-04-09,7.78,8.61,10.67,2,勝利
2029,2020-04-07,2020-04-14,15.0,15.55,3.67,5,未達標
2109,2020-04-07,2020-04-14,11.0,11.95,8.64,5,未達標
2206,2020-04-07,2020-04-14,19.4,19.55,0.77,5,未達標
2230,2020-04-07,2020-04-14,8.57,9.22,7.58,5,未達標
2451,2020-04-07,2020-04-14,68.7,69.5,1.16,5,未達標
2462,2020-04-07,2020-04-14,24.55,24.95,1.63,5,未達標
2603,2020-04-07,2020-04-09,9.26,10.25,10.69,2,勝利
2614,2020-04-07,2020-04-13,10.45,11.85,13.4,4,勝利
2801,2020-04-07,2020-04-14,19.45,19.75,1.54,5,未達標
2838A,2020-04-07,2020-04-14,50.5,51.5,1.98,5,未達標
3045,2020-04-07,2020-04-14,102.5,106.0,3.41,5,未達標
3060,2020-04-07,2020-04-14,11.6,12.2,5.17,5,未達標
3498,2020-04-07,2020-04-14,18.6,20.05,7.8,5,未達標
4706,2020-04-07,2020-04-14,14.7,15.8,7.48,5,未達標
4987,2020-04-07,2020-04-14,48.1,49.3,2.49,5,未達標
5288,2020-04-07,2020-04-14,89.2,96.9,8.63,5,未達標
